date,channel,data_source,campaign,ad_set,impressions,clicks,spend,conversions,video_views
2023-04-13,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,530399,65252,254445.62,2715,0
2023-04-14,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,678196,90521,403391.3,3855,0
2023-04-15,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,640855,76210,284615.16,3006,0
2023-04-16,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,746547,91958,409766.09,4628,0
2023-04-17,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,503824,60550,268208.67,2847,0
2023-04-18,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,603549,73702,314956.19,3603,0
2023-04-19,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,724474,84794,333776.65,3998,0
2023-04-20,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,704200,79320,304456.09,3041,0
2023-04-21,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,660540,76428,309779.34,3251,0
2023-04-22,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,598618,69989,300754.47,2944,0
2023-04-23,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,694853,87407,364224.88,4185,0
2023-04-24,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,646835,79837,315232.03,3417,0
2023-04-25,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,657162,73618,324239.96,2972,0
2023-04-26,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,546652,65164,294242.15,2793,0
2023-04-27,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,678574,69393,285685.47,2668,0
2023-04-28,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,599328,67342,281913.53,2879,0
2023-04-29,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,628472,83730,322268.79,4020,0
2023-04-30,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,667907,77401,315498.99,3242,0
2023-05-01,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,707159,94574,403647.23,4618,0
2023-05-02,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,610515,75690,320555.18,3902,0
2023-05-03,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,599603,74546,302291.13,2737,0
2023-05-04,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,736965,83893,344221.22,3079,0
2023-05-05,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,592659,68161,277181.28,2987,0
2023-05-06,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,615107,74380,305040.21,3298,0
2023-05-07,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,594049,70080,297591.0,3029,0
2023-05-08,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,584032,64965,243543.54,2752,0
2023-05-09,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,636095,67196,278316.54,2589,0
2023-05-10,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,670129,76053,321665.34,2909,0
2023-05-11,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,698994,81343,328433.25,3592,0
2023-05-12,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,665994,84510,342774.61,3837,0
2023-05-13,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,600715,71935,292162.9,2938,0
2023-05-14,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,627789,74814,303369.25,3403,0
2023-05-15,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,659800,83548,347154.21,4023,0
2023-05-16,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,599877,67460,281992.87,2767,0
2023-05-17,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,648359,69909,259826.87,3153,0
2023-05-18,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,654987,73874,316755.04,3370,0
2023-05-19,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,643717,76411,312632.91,3563,0
2023-05-20,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,531723,62092,282661.06,3253,0
2023-05-21,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,572946,69325,270591.72,2951,0
2023-05-22,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,574026,73200,290604.11,3178,0
2023-05-23,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,719412,89370,367069.85,4305,0
2023-05-24,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,615644,72088,305260.78,2938,0
2023-05-25,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,650835,83775,313624.81,3855,0
2023-05-26,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,691751,83130,330505.22,3215,0
2023-05-27,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,707160,77175,329518.41,3190,0
2023-05-28,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,650543,71042,280616.1,2362,0
2023-05-29,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,617029,71808,318110.74,2955,0
2023-05-30,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,649157,74806,303066.65,3073,0
2023-05-31,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,554296,68912,272787.51,2925,0
2023-06-01,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,681829,77382,330480.52,2585,0
2023-06-02,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,584760,66314,296876.37,2211,0
2023-06-03,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,572499,68352,289091.02,2696,0
2023-06-04,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,568474,66532,292986.52,2930,0
2023-06-05,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,614505,78384,351888.48,3673,0
2023-06-06,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,663131,80618,318489.1,3494,0
2023-06-07,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,629045,72514,314363.69,2721,0
2023-06-08,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,688297,72616,277754.2,2829,0
2023-06-09,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,559646,70183,296715.71,2577,0
2023-06-10,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,694275,84602,348938.2,2799,0
2023-06-11,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,558739,65184,286540.38,2649,0
2023-06-12,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,709454,81194,355681.81,3137,0
2023-06-13,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,614828,69664,296448.65,3104,0
2023-06-14,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,738322,92303,387552.22,4185,0
2023-06-15,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,617033,71693,304088.88,3465,0
2023-06-16,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,658589,82238,341173.36,3466,0
2023-06-17,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,517333,64954,267780.51,3054,0
2023-06-18,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,539220,65221,289120.6,2745,0
2023-06-19,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,631328,71844,320223.11,3322,0
2023-06-20,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,540913,60051,246467.13,2332,0
2023-06-21,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,667730,74857,313060.75,3252,0
2023-06-22,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,746413,81540,338335.23,2838,0
2023-06-23,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,696928,77705,295194.45,2965,0
2023-06-24,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,598684,71989,292406.2,3065,0
2023-06-25,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,613433,77785,347010.34,3967,0
2023-06-26,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,657986,79895,317610.4,2703,0
2023-06-27,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,680385,82605,377193.49,3462,0
2023-06-28,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,635847,74144,324086.48,2974,0
2023-06-29,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,618555,70598,297314.04,2279,0
2023-06-30,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,599910,75858,321916.92,3266,0
2023-07-01,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,673764,77490,305161.42,2692,0
2023-07-02,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,716764,89905,366098.95,3088,0
2023-07-03,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,578695,72120,319030.26,3125,0
2023-07-04,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,570218,64985,259868.13,2566,0
2023-07-05,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,733090,84311,366243.55,3377,0
2023-07-06,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,641135,77686,298356.83,3446,0
2023-07-07,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,647252,74917,290446.24,2824,0
2023-07-08,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,584808,71371,322269.21,3667,0
2023-07-09,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,650964,73288,301975.47,2936,0
2023-07-10,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,679761,73403,294439.79,3194,0
2023-07-11,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,602815,65703,289260.4,2127,0
2023-07-12,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,700106,94011,411565.96,4131,0
2023-07-13,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,620312,68451,295042.66,2882,0
2023-07-14,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,579722,62395,249742.79,2343,0
2023-07-15,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,626953,72589,294736.45,2679,0
2023-07-16,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,737638,86650,362461.78,2966,0
2023-07-17,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,610644,71901,306391.74,3244,0
2023-07-18,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,559494,68780,276018.05,3216,0
2023-07-19,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,624669,71880,298469.46,3025,0
2023-07-20,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,613468,76360,318547.5,3225,0
2023-07-21,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,581994,66792,292607.19,2432,0
2023-07-22,Paid Search,Bing Ads (Microsoft Advertising),Optimized multi-state functionality,Optimized multi-state fun... AS-2,630355,78552,335474.83,3477,0
